pack_id,pack_name,pack_round_type,question_id,question_round_type,answer_type,question_text,option_a,option_b,option_c,option_d,answer_index,answer_text,accepted_answers,explanation,audio_path,image_path,media_type,prompt_target,clue_source,primary_show_key,media_duration_ms,audio_clip_type
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0075,general,mcq,"Which song are these lyrics from:

Pop! Six! Squish! Uh uh! Cicero, Lipschitz!",Razzle Dazzle,All That Jazz,Mr. Cellophane,Cell Block Tango,3,Cell Block Tango,,"""Cell Block Tango"" is from Chicago.",,,text,song_title,lyric_excerpt,chicago,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0076,general,mcq,"Name the song title from this lyric excerpt:

If you'd have been there, if you'd have heard it
I betcha you would have done the same",Mr. Cellophane,Razzle Dazzle,All That Jazz,Cell Block Tango,3,Cell Block Tango,,"""Cell Block Tango"" is from Chicago.",,,text,song_title,lyric_excerpt,chicago,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0077,general,mcq,"Which song title matches this lyric excerpt:

Whatever happened to fair dealing?
And pure ethics?
And nice manners?",Razzle Dazzle,Class,Mr. Cellophane,All That Jazz,1,Class,,"""Class"" is from Chicago.",,,text,song_title,lyric_excerpt,chicago,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0078,general,mcq,"Which musical theatre song contains these lyrics:

If someone in the movie show
Yelled ""Fire in the second row",Cell Block Tango,All That Jazz,Mr. Cellophane,Razzle Dazzle,2,Mr. Cellophane,,"""Mr. Cellophane"" is from Chicago.",,,text,song_title,lyric_excerpt,chicago,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0079,general,mcq,"Which song are these lyrics from:

What if your hinges all are rusting?
What if, in fact, you're just disgusting ?",Cell Block Tango,All That Jazz,Razzle Dazzle,Mr. Cellophane,2,Razzle Dazzle,,"""Razzle Dazzle"" is from Chicago.",,,text,song_title,lyric_excerpt,chicago,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0080,general,mcq,"Name the song title from this lyric excerpt:

Though my choo-choo jumped my track
I'd give my life to bring him back",All That Jazz,Cell Block Tango,When You're Good to Mama,We Both Reached for the Gun,3,We Both Reached for the Gun,,"""We Both Reached for the Gun"" is from Chicago.",,,text,song_title,lyric_excerpt,chicago,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0081,general,mcq,"Which song title matches this lyric excerpt:

They say that life is tit for tat
And that's the way I live",We Both Reached for the Gun,Cell Block Tango,All That Jazz,When You're Good to Mama,3,When You're Good to Mama,,"""When You're Good to Mama"" is from Chicago.",,,text,song_title,lyric_excerpt,chicago,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0082,general,mcq,"Which musical theatre song contains these lyrics:

The bitch, the vixen, the queen bee, and the shrew
What men have done to those fine words, we never can undo",And I Am Telling You I'm Not Going,Life Story,Miss Byrd,"The Bear, the Tiger, the Hamster and the Mole",3,"The Bear, the Tiger, the Hamster and the Mole",,"""The Bear, the Tiger, the Hamster and the Mole"" is from Closer Than Ever.",,,text,song_title,lyric_excerpt,closer_than_ever,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0083,general,mcq,"Which song are these lyrics from:

So now my son's half way through college
I pay tuition like a fine",Life Story,Miss Byrd,Anything Goes,"The Bear, the Tiger, the Hamster and the Mole",0,Life Story,,"""Life Story"" is from Closer Than Ever.",,,text,song_title,lyric_excerpt,closer_than_ever,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0084,general,mcq,"Name the song title from this lyric excerpt:

At work I'm hardly seen
I come and go
But I know something that people don't know",Life Story,Anything Goes,Miss Byrd,"The Bear, the Tiger, the Hamster and the Mole",2,Miss Byrd,,"""Miss Byrd"" is from Closer Than Ever.",,,text,song_title,lyric_excerpt,closer_than_ever,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0085,general,mcq,"Which song title matches this lyric excerpt:

Welcome to the fog, welcome to the trees,
to the ocean and the sky, and whatever's in between.",Welcome to the Rock,Me and the Sky,Prayer,Somewhere in the Middle of Nowhere,0,Welcome to the Rock,,"""Welcome to the Rock"" is from Come From Away.",,,text,song_title,lyric_excerpt,come_from_away,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0086,general,mcq,"Which musical theatre song contains these lyrics:

It's a city of strangers,
Some come to work, some to play.",Ladies Who Lunch,Getting Married Today,Another Hundred People,Marry Me a Little,2,Another Hundred People,,"""Another Hundred People"" is from Company.",,,text,song_title,lyric_excerpt,company,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0087,general,mcq,"Which song are these lyrics from:

Did you get my message? 'Cause I looked in vain.
Can we see each other Tuesday if it doesn't rain?",Getting Married Today,Marry Me a Little,Ladies Who Lunch,Another Hundred People,3,Another Hundred People,,"""Another Hundred People"" is from Company.",,,text,song_title,lyric_excerpt,company,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0088,general,mcq,"Name the song title from this lyric excerpt:

Someone you have to let in,
Someone whose feelings you spare",Another Hundred People,Being Alive,Sorry-Grateful,Ladies Who Lunch,1,Being Alive,,"""Being Alive"" is from Company.",,,text,song_title,lyric_excerpt,company,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0089,general,mcq,"Which song title matches this lyric excerpt:

I'll always be there,
As frightened as you,
To help us survive",Sorry-Grateful,Marry Me a Little,Ladies Who Lunch,Being Alive,3,Being Alive,,"""Being Alive"" is from Company.",,,text,song_title,lyric_excerpt,company,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0090,general,mcq,"Which musical theatre song contains these lyrics:

But I thank you all
For the gifts and the flowers",Another Hundred People,Getting Married Today,Ladies Who Lunch,Marry Me a Little,1,Getting Married Today,,"""Getting Married Today"" is from Company.",,,text,song_title,lyric_excerpt,company,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0091,general,mcq,"Which song are these lyrics from:

The heart sinks down and feels dead
This dreadful day.",Marry Me a Little,Ladies Who Lunch,Another Hundred People,Getting Married Today,3,Getting Married Today,,"""Getting Married Today"" is from Company.",,,text,song_title,lyric_excerpt,company,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0092,general,mcq,"Name the song title from this lyric excerpt:

Does anyone still wear a hat?",Ladies Who Lunch,Getting Married Today,Another Hundred People,Marry Me a Little,0,Ladies Who Lunch,,"""Ladies Who Lunch"" is from Company.",,,text,song_title,lyric_excerpt,company,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0093,general,mcq,"Which song title matches this lyric excerpt:

Look into their eyes,
And you'll see what they know:
Everybody dies.",Getting Married Today,Marry Me a Little,Another Hundred People,Ladies Who Lunch,3,Ladies Who Lunch,,"""Ladies Who Lunch"" is from Company.",,,text,song_title,lyric_excerpt,company,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0094,general,mcq,"Which musical theatre song contains these lyrics:

Keep a tender distance
So we'll both be free",Ladies Who Lunch,Getting Married Today,Marry Me a Little,Another Hundred People,2,Marry Me a Little,,"""Marry Me a Little"" is from Company.",,,text,song_title,lyric_excerpt,company,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0095,general,mcq,"Which song are these lyrics from:

Everything's different, nothing's changed.
Only maybe slightly rearranged.",Being Alive,Ladies Who Lunch,Sorry-Grateful,Another Hundred People,2,Sorry-Grateful,,"""Sorry-Grateful"" is from Company.",,,text,song_title,lyric_excerpt,company,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0096,general,mcq,"Name the song title from this lyric excerpt:

Another stellar conversation for the scrapbook
Another stumble as I'm reaching for the right thing to say",Anybody Have a Map,Waving Through a Window,So Big/So Small,You Will Be Found,0,Anybody Have a Map,,"""Anybody Have a Map"" is from Dear Evan Hansen.",,,text,song_title,lyric_excerpt,dear_evan_hansen,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0097,general,mcq,"Which song title matches this lyric excerpt:

If you never get around to doing some remarkable thing
That doesn't mean that you're not worth remembering",Only Us,For Forever,Requiem,Disappear,3,Disappear,,"""Disappear"" is from Dear Evan Hansen.",,,text,song_title,lyric_excerpt,dear_evan_hansen,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0098,general,mcq,"Which musical theatre song contains these lyrics:

There's nothing that we can't discuss
Like girls we wish would notice us but never do",Disappear,Words Fail,For Forever,Only Us,2,For Forever,,"""For Forever"" is from Dear Evan Hansen.",,,text,song_title,lyric_excerpt,dear_evan_hansen,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0099,general,mcq,"Which song are these lyrics from:

One foot after the other
One branch then to another",Only Us,Disappear,For Forever,Words Fail,2,For Forever,,"""For Forever"" is from Dear Evan Hansen.",,,text,song_title,lyric_excerpt,dear_evan_hansen,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0100,general,mcq,"Name the song title from this lyric excerpt:

So you found a place where the grass is greener
And you jumped the fence to the other side",So Big/So Small,Words Fail,For Forever,Good For You,3,Good For You,,"""Good For You"" is from Dear Evan Hansen.",,,text,song_title,lyric_excerpt,dear_evan_hansen,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0101,general,mcq,"Which song title matches this lyric excerpt:

But he kept it all inside his head
What he saw he left unsaid",So Big/So Small,If I Could Tell Her,Waving Through a Window,Anybody Have a Map,1,If I Could Tell Her,,"""If I Could Tell Her"" is from Dear Evan Hansen.",,,text,song_title,lyric_excerpt,dear_evan_hansen,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0102,general,mcq,"Which musical theatre song contains these lyrics:

But we're a million worlds apart
And I don't know how I would even start",Anybody Have a Map,If I Could Tell Her,So Big/So Small,Waving Through a Window,1,If I Could Tell Her,,"""If I Could Tell Her"" is from Dear Evan Hansen.",,,text,song_title,lyric_excerpt,dear_evan_hansen,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0103,general,mcq,"Which song are these lyrics from:

I don't need you to sell me on reasons to want you
I don't need you to search for the proof that I should",Only Us,Words Fail,For Forever,Disappear,0,Only Us,,"""Only Us"" is from Dear Evan Hansen.",,,text,song_title,lyric_excerpt,dear_evan_hansen,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0104,general,mcq,"Name the song title from this lyric excerpt:

Why should I play the grieving girl and
Lie saying that I miss you",Disappear,For Forever,Only Us,Requiem,3,Requiem,,"""Requiem"" is from Dear Evan Hansen.",,,text,song_title,lyric_excerpt,dear_evan_hansen,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0105,general,mcq,"Which song title matches this lyric excerpt:

I gave you the world, you threw it away,
leaving these broken pieces behind you",Disappear,Requiem,Words Fail,For Forever,1,Requiem,,"""Requiem"" is from Dear Evan Hansen.",,,text,song_title,lyric_excerpt,dear_evan_hansen,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0106,general,mcq,"Which musical theatre song contains these lyrics:

I should tell you that I think of you each night
I rub my nipples and start moaning with delight",Only Us,Words Fail,"Sincerely, Me",For Forever,2,"Sincerely, Me",,"""Sincerely, Me"" is from Dear Evan Hansen.",,,text,song_title,lyric_excerpt,dear_evan_hansen,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0107,general,mcq,"Which song are these lyrics from:

'Cause all that it takes is a little reinvention
It's easy to change if you give it your attention",For Forever,Only Us,Words Fail,"Sincerely, Me",3,"Sincerely, Me",,"""Sincerely, Me"" is from Dear Evan Hansen.",,,text,song_title,lyric_excerpt,dear_evan_hansen,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0108,general,mcq,"Name the song title from this lyric excerpt:

That night I tucked you into bed
I will never forget how you sat up and said
""Is there another truck coming to our driveway
A truck that will take mommy away?""",Anybody Have a Map,Waving Through a Window,So Big/So Small,You Will Be Found,2,So Big/So Small,,"""So Big/So Small"" is from Dear Evan Hansen.",,,text,song_title,lyric_excerpt,dear_evan_hansen,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0109,general,mcq,"Which song title matches this lyric excerpt:

When you're falling in a forest and there's nobody around
Do you ever really crash, or even make a sound",Anybody Have a Map,Waving Through a Window,You Will Be Found,So Big/So Small,1,Waving Through a Window,,"""Waving Through a Window"" is from Dear Evan Hansen.",,,text,song_title,lyric_excerpt,dear_evan_hansen,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0110,general,mcq,"Which musical theatre song contains these lyrics:

I've learned to slam on the brake
Before I even turn the key",You Will Be Found,So Big/So Small,Anybody Have a Map,Waving Through a Window,3,Waving Through a Window,,"""Waving Through a Window"" is from Dear Evan Hansen.",,,text,song_title,lyric_excerpt,dear_evan_hansen,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0111,general,mcq,"Which song are these lyrics from:

No, I'd rather pretend I'm something better than
These broken parts
Pretend I'm something other than this mess that I am",Only Us,Requiem,For Forever,Words Fail,3,Words Fail,,"""Words Fail"" is from Dear Evan Hansen.",,,text,song_title,lyric_excerpt,dear_evan_hansen,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0112,general,mcq,"Name the song title from this lyric excerpt:

Have you ever felt like nobody was there?
Have you ever felt forgotten in the middle of nowhere?",Waving Through a Window,You Will Be Found,Anybody Have a Map,So Big/So Small,1,You Will Be Found,,"""You Will Be Found"" is from Dear Evan Hansen.",,,text,song_title,lyric_excerpt,dear_evan_hansen,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0113,general,mcq,"Which song title matches this lyric excerpt:

Even when the dark comes crashin' through
When you need a friend to carry you",You Will Be Found,So Big/So Small,Anybody Have a Map,Waving Through a Window,0,You Will Be Found,,"""You Will Be Found"" is from Dear Evan Hansen.",,,text,song_title,lyric_excerpt,dear_evan_hansen,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0114,general,mcq,"Which musical theatre song contains these lyrics:

Some people cry when they see their old pals,
Me, I'm a sucker for chimes and canals.",Someone Woke Up,Another Hundred People,Take the Moment,What More Do I Need?,0,Someone Woke Up,,"""Someone Woke Up"" is from Do I Hear a Waltz.",,,text,song_title,lyric_excerpt,do_i_hear_a_waltz,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0115,general,mcq,"Which song are these lyrics from:

I was told:
""Just be faithful and never scold,""
Sounded easy, so I was sold.
I've been miserable since.",We're Gonna Be All Right,Sorry-Grateful,Could I Leave You,What More Do I Need?,0,We're Gonna Be All Right,,"""We're Gonna Be All Right"" is from Do I Hear a Waltz.",,,text,song_title,lyric_excerpt,do_i_hear_a_waltz,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0116,general,mcq,"Name the song title from this lyric excerpt:

I'm staying, I'm staying
And you... and you... and you...
You're gonna love me",And I Am Telling You I'm Not Going,One Night Only,Love You I Do,"The Bear, the Tiger, the Hamster and the Mole",0,And I Am Telling You I'm Not Going,,"""And I Am Telling You I'm Not Going"" is from Dreamgirls.",,,text,song_title,lyric_excerpt,dreamgirls,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0117,general,mcq,"Which song title matches this lyric excerpt:

Never met a man
Quite like you
Doing all he can
Making my dreams come true",Be On Your Own,One Night Only,And I Am Telling You I'm Not Going,Love You I Do,3,Love You I Do,,"""Love You I Do"" is from Dreamgirls.",,,text,song_title,lyric_excerpt,dreamgirls,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0118,general,mcq,"Which musical theatre song contains these lyrics:

You want all my love and my devotion
You want my love and soul, right on the line",And I Am Telling You I'm Not Going,Love You I Do,At the Ballet,One Night Only,3,One Night Only,,"""One Night Only"" is from Dreamgirls.",,,text,song_title,lyric_excerpt,dreamgirls,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0119,general,mcq,"Which song are these lyrics from:

I won't recall the names and places of each sad occasion
But that's no consolation here and now.",Another Suitcase in Another Hall,Don't Cry for Me Argentina,Rainbow High,Buenos Aires,0,Another Suitcase in Another Hall,,"""Another Suitcase in Another Hall"" is from Evita.",,,text,song_title,lyric_excerpt,evita,,
