"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0093","general","text","Name the musical theatre song from these lyrics:

Look into their eyes,
And you'll see what they know:
Everybody dies.","","","","","","Ladies Who Lunch","","""Ladies Who Lunch"" is from Company.","","","text","song_title","lyric_excerpt","company","",""
"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0094","general","text","Name the musical theatre song from these lyrics:

Keep a tender distance
So we'll both be free","","","","","","Marry Me a Little","","""Marry Me a Little"" is from Company.","","","text","song_title","lyric_excerpt","company","",""
"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0095","general","text","Name the musical theatre song from these lyrics:

Everything's different, nothing's changed.
Only maybe slightly rearranged.","","","","","","Sorry-Grateful","SorryGrateful","""Sorry-Grateful"" is from Company.","","","text","song_title","lyric_excerpt","company","",""

"pack_id","pack_name","pack_round_type","pack_sort_order","question_id","question_round_type","answer_type","question_text","option_a","option_b","option_c","option_d","answer_index","answer_text","accepted_answers","explanation","audio_path","image_path","media_type","prompt_target","clue_source","primary_show_key","media_duration_ms","audio_clip_type"
"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0096","general","text","Name the musical theatre song from these lyrics:

Another stellar conversation for the scrapbook
Another stumble as I'm reaching for the right thing to say","","","","","","Anybody Have a Map","","""Anybody Have a Map"" is from Dear Evan Hansen.","","","text","song_title","lyric_excerpt","dear_evan_hansen","",""
"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0097","general","text","Name the musical theatre song from these lyrics:

If you never get around to doing some remarkable thing
That doesn't mean that you're not worth remembering","","","","","","Disappear","","""Disappear"" is from Dear Evan Hansen.","","","text","song_title","lyric_excerpt","dear_evan_hansen","",""
"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0098","general","text","Name the musical theatre song from these lyrics:

There's nothing that we can't discuss
Like girls we wish would notice us but never do","","","","","","For Forever","","""For Forever"" is from Dear Evan Hansen.","","","text","song_title","lyric_excerpt","dear_evan_hansen","",""
"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0099","general","text","Name the musical theatre song from these lyrics:

One foot after the other
One branch then to another","","","","","","For Forever","","""For Forever"" is from Dear Evan Hansen.","","","text","song_title","lyric_excerpt","dear_evan_hansen","",""
"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0100","general","text","Name the musical theatre song from these lyrics:

So you found a place where the grass is greener
And you jumped the fence to the other side","","","","","","Good For You","","""Good For You"" is from Dear Evan Hansen.","","","text","song_title","lyric_excerpt","dear_evan_hansen","",""
"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0101","general","text","Name the musical theatre song from these lyrics:

But he kept it all inside his head
What he saw he left unsaid","","","","","","If I Could Tell Her","","""If I Could Tell Her"" is from Dear Evan Hansen.","","","text","song_title","lyric_excerpt","dear_evan_hansen","",""
"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0102","general","text","Name the musical theatre song from these lyrics:

But we're a million worlds apart
And I don't know how I would even start","","","","","","If I Could Tell Her","","""If I Could Tell Her"" is from Dear Evan Hansen.","","","text","song_title","lyric_excerpt","dear_evan_hansen","",""
"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0103","general","text","Name the musical theatre song from these lyrics:

I don't need you to sell me on reasons to want you
I don't need you to search for the proof that I should","","","","","","Only Us","","""Only Us"" is from Dear Evan Hansen.","","","text","song_title","lyric_excerpt","dear_evan_hansen","",""
"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0104","general","text","Name the musical theatre song from these lyrics:

Why should I play the grieving girl and
Lie saying that I miss you","","","","","","Requiem","","""Requiem"" is from Dear Evan Hansen.","","","text","song_title","lyric_excerpt","dear_evan_hansen","",""
"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0105","general","text","Name the musical theatre song from these lyrics:

I gave you the world, you threw it away,
leaving these broken pieces behind you","","","","","","Requiem","","""Requiem"" is from Dear Evan Hansen.","","","text","song_title","lyric_excerpt","dear_evan_hansen","",""
"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0106","general","text","Name the musical theatre song from these lyrics:

I should tell you that I think of you each night
I rub my nipples and start moaning with delight","","","","","","Sincerely, Me","Sincerely Me","""Sincerely, Me"" is from Dear Evan Hansen.","","","text","song_title","lyric_excerpt","dear_evan_hansen","",""
"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0107","general","text","Name the musical theatre song from these lyrics:

'Cause all that it takes is a little reinvention
It's easy to change if you give it your attention","","","","","","Sincerely, Me","Sincerely Me","""Sincerely, Me"" is from Dear Evan Hansen.","","","text","song_title","lyric_excerpt","dear_evan_hansen","",""
"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0108","general","text","Name the musical theatre song from these lyrics:

That night I tucked you into bed
I will never forget how you sat up and said
""Is there another truck coming to our driveway
A truck that will take mommy away?""","","","","","","So Big/So Small","So BigSo Small|So Big So Small","""So Big/So Small"" is from Dear Evan Hansen.","","","text","song_title","lyric_excerpt","dear_evan_hansen","",""
"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0109","general","text","Name the musical theatre song from these lyrics:

When you're falling in a forest and there's nobody around
Do you ever really crash, or even make a sound","","","","","","Waving Through a Window","","""Waving Through a Window"" is from Dear Evan Hansen.","","","text","song_title","lyric_excerpt","dear_evan_hansen","",""
"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0110","general","text","Name the musical theatre song from these lyrics:

I've learned to slam on the brake
Before I even turn the key","","","","","","Waving Through a Window","","""Waving Through a Window"" is from Dear Evan Hansen.","","","text","song_title","lyric_excerpt","dear_evan_hansen","",""
"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0111","general","text","Name the musical theatre song from these lyrics:

No, I'd rather pretend I'm something better than
These broken parts
Pretend I'm something other than this mess that I am","","","","","","Words Fail","","""Words Fail"" is from Dear Evan Hansen.","","","text","song_title","lyric_excerpt","dear_evan_hansen","",""
"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0112","general","text","Name the musical theatre song from these lyrics:

Have you ever felt like nobody was there?
Have you ever felt forgotten in the middle of nowhere?","","","","","","You Will Be Found","","""You Will Be Found"" is from Dear Evan Hansen.","","","text","song_title","lyric_excerpt","dear_evan_hansen","",""
"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0113","general","text","Name the musical theatre song from these lyrics:

Even when the dark comes crashin' through
When you need a friend to carry you","","","","","","You Will Be Found","","""You Will Be Found"" is from Dear Evan Hansen.","","","text","song_title","lyric_excerpt","dear_evan_hansen","",""
"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0114","general","text","Name the musical theatre song from these lyrics:

Some people cry when they see their old pals,
Me, I'm a sucker for chimes and canals.","","","","","","Someone Woke Up","","""Someone Woke Up"" is from Do I Hear a Waltz.","","","text","song_title","lyric_excerpt","","",""
"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0115","general","text","Name the musical theatre song from these lyrics:

I was told:
""Just be faithful and never scold,""
Sounded easy, so I was sold.
I've been miserable since.","","","","","","We're Gonna Be All Right","Were Gonna Be All Right","""We're Gonna Be All Right"" is from Do I Hear a Waltz.","","","text","song_title","lyric_excerpt","","",""
"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0116","general","text","Name the musical theatre song from these lyrics:

I'm staying, I'm staying
And you... and you... and you...
You're gonna love me","","","","","","And I Am Telling You I'm Not Going","And I Am Telling You Im Not Going","""And I Am Telling You I'm Not Going"" is from Dreamgirls.","","","text","song_title","lyric_excerpt","dreamgirls","",""
"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0117","general","text","Name the musical theatre song from these lyrics:

Never met a man
Quite like you
Doing all he can
Making my dreams come true","","","","","","Love You I Do","","""Love You I Do"" is from Dreamgirls.","","","text","song_title","lyric_excerpt","dreamgirls","",""
"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0118","general","text","Name the musical theatre song from these lyrics:

You want all my love and my devotion
You want my love and soul, right on the line","","","","","","One Night Only","","""One Night Only"" is from Dreamgirls.","","","text","song_title","lyric_excerpt","dreamgirls","",""
"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0119","general","text","Name the musical theatre song from these lyrics:

I won't recall the names and places of each sad occasion
But that's no consolation here and now.","","","","","","Another Suitcase in Another Hall","","""Another Suitcase in Another Hall"" is from Evita.","","","text","song_title","lyric_excerpt","evita","",""
"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0120","general","text","Name the musical theatre song from these lyrics:

Let me dance to your beat, make it loud
Let it hurt, run it through me.","","","","","","Buenos Aires","","""Buenos Aires"" is from Evita.","","","text","song_title","lyric_excerpt","evita","",""
"waxing_lyrical_text","Waxing Lyrical (Text)","general","0","WaxingT-0121","general","text","Name the musical theatre song from these lyrics:

It won't be easy, you'll think it strange","","","","","","Don't Cry for Me Argentina","Dont Cry for Me Argentina","""Don't Cry for Me Argentina"" is from Evita.","","","text","song_title","lyric_excerpt","evita","",""
